cycle,PC,func,mem,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
1482,1034,LH,,27151,73,63,80,0,-90,-55,23318,73,63,73,0,-10,-86,80,-27224
1483,1035,LH,,27151,73,63,80,-90,-90,-55,23318,73,63,73,0,-10,-86,80,-27224
1484,1036,MUL,,27151,73,63,5329,-90,-90,-55,23318,73,63,73,0,-10,-86,80,-27224
1485,1037,LH,,0,73,63,5329,-90,-90,-55,23318,73,63,73,0,-10,-86,80,-27224
1486,1038,SLT,,1,73,63,5329,-90,-90,-55,23318,73,63,73,0,-10,-86,80,-27224
1487,1039,SH,mem[75] = 23318,1,73,63,5329,-90,-90,-55,23318,73,63,73,0,-10,-86,80,-27224
1488,1040,SH,mem[15] = 1,1,73,63,5329,-90,-90,-55,23318,73,63,73,0,-10,-86,80,-27224
1489,1041,LH,,1,73,63,-11,-90,-90,-55,23318,73,63,73,0,-10,-86,80,-27224
1490,1042,SH,mem[12] = -90,1,73,63,-11,-90,-90,-55,23318,73,63,73,0,-10,-86,80,-27224
1491,1043,SUB,,1,159,63,-11,-90,-90,-55,23318,73,63,73,0,-10,-86,80,-27224
1492,1044,MUL,,1,159,900,-11,-90,-90,-55,23318,73,63,73,0,-10,-86,80,-27224
1493,1045,SH,mem[68] = -10,1,159,900,-11,-90,-90,-55,23318,73,63,73,0,-10,-86,80,-27224
1494,1046,LH,,1,159,900,-11,-90,-90,-55,23318,73,63,73,0,-10,-86,80,-27224
1495,1047,LH,,1,159,900,-11,-90,-90,22,23318,73,63,73,0,-10,-86,80,-27224
1496,1048,ADD,,1,159,900,-11,-90,-90,22,23318,73,63,73,0,-10,-86,80,890
1497,1049,SH,mem[65] = -86,1,159,900,-11,-90,-90,22,23318,73,63,73,0,-10,-86,80,890
1498,1050,SLT,,1,0,900,-11,-90,-90,22,23318,73,63,73,0,-10,-86,80,890
1499,1051,LH,,1,0,900,-11,-90,-90,22,23318,73,63,18,0,-10,-86,80,890
1500,1052,MUL,,1,0,900,-9466,-90,-90,22,23318,73,63,18,0,-10,-86,80,890
1501,1053,BEQ,,1,0,900,-9466,-90,-90,22,23318,73,63,18,0,-10,-86,80,890
1502,1054,SH,mem[55] = 80,1,0,900,-9466,-90,-90,22,23318,73,63,18,0,-10,-86,80,890
1503,1055,LH,,1,0,900,-9466,-90,-90,22,23318,73,63,18,0,-10,90,80,890
1504,1056,SLT,,1,0,900,-9466,-90,-90,22,23318,73,63,18,0,-10,90,80,890
1505,1057,LH,,1,0,900,-9466,-90,-90,10,23318,73,63,18,0,-10,90,80,890
1506,1058,MUL,,28964,0,900,-9466,-90,-90,10,23318,73,63,18,0,-10,90,80,890
1507,1059,LH,,28964,0,900,-9466,-90,-90,10,23318,73,63,18,0,-10,90,80,890
1508,1060,SUB,,28964,0,900,-9466,-90,-90,10,23318,-890,63,18,0,-10,90,80,890
1509,1061,LH,,28964,0,900,-9466,-90,-90,10,23318,-890,63,18,0,-10,90,80,-59
1510,1062,LH,,28964,0,900,-9466,-90,-90,10,23318,-890,21,18,0,-10,90,80,-59
1511,1063,LH,,28964,0,900,-9466,-90,-90,10,10,-890,21,18,0,-10,90,80,-59
1512,1064,SH,mem[4] = 80,28964,0,900,-9466,-90,-90,10,10,-890,21,18,0,-10,90,80,-59
1513,1065,MUL,,28964,0,900,-9466,-90,-90,10,10,-890,21,18,0,-10,90,0,-59
1514,1066,SH,mem[18] = 0,28964,0,900,-9466,-90,-90,10,10,-890,21,18,0,-10,90,0,-59
1515,1067,SUB,,28964,0,900,-9466,-90,-90,0,10,-890,21,18,0,-10,90,0,-59
1516,1068,MUL,,28964,0,900,-9466,-90,-90,0,10,0,21,18,0,-10,90,0,-59
1517,1069,LH,,28964,0,900,-9466,-90,-90,0,10,0,21,18,0,-10,1,0,-59
1518,1070,LH,,28964,0,900,-9466,-90,-90,-14,10,0,21,18,0,-10,1,0,-59
1519,1071,SLT,,28964,0,900,-9466,-90,-90,-14,10,0,21,18,0,-10,0,0,-59
1520,1072,LH,,28964,0,-11,-9466,-90,-90,-14,10,0,21,18,0,-10,0,0,-59
1521,1073,SH,mem[6] = 0,28964,0,-11,-9466,-90,-90,-14,10,0,21,18,0,-10,0,0,-59
1522,1074,SH,mem[11] = -11,28964,0,-11,-9466,-90,-90,-14,10,0,21,18,0,-10,0,0,-59
1523,1075,SUB,,28964,0,-11,-4,-90,-90,-14,10,0,21,18,0,-10,0,0,-59
1524,1076,LH,,28964,0,0,-4,-90,-90,-14,10,0,21,18,0,-10,0,0,-59
1525,1077,LH,,28964,0,0,-4,-90,-90,-14,10,0,21,18,0,-90,0,0,-59
1526,1078,BEQ,,28964,0,0,-4,-90,-90,-14,10,0,21,18,0,-90,0,0,-59
1527,1090,BEQ,,28964,0,0,-4,-90,-90,-14,10,0,21,18,0,-90,0,0,-59
1528,1091,SH,mem[15] = -90,28964,0,0,-4,-90,-90,-14,10,0,21,18,0,-90,0,0,-59
1529,1092,SH,mem[6] = 0,28964,0,0,-4,-90,-90,-14,10,0,21,18,0,-90,0,0,-59
1530,1093,LH,,28964,0,0,-4,-90,-90,-14,10,-90,21,18,0,-90,0,0,-59
1531,1094,SH,mem[4] = 10,28964,0,0,-4,-90,-90,-14,10,-90,21,18,0,-90,0,0,-59
1532,1095,LH,,28964,0,0,-4,-90,-90,-14,10,-90,21,18,0,0,0,0,-59
1533,1096,SLT,,28964,0,0,-4,-90,-90,-14,10,-90,21,18,0,0,0,1,-59
1534,1097,SH,mem[25] = 0,28964,0,0,-4,-90,-90,-14,10,-90,21,18,0,0,0,1,-59
1535,1098,SLT,,28964,0,0,-4,-90,-90,-14,10,-90,21,18,0,0,0,1,-59
1536,1099,SLT,,28964,0,0,-4,-90,-90,-14,10,-90,21,18,0,0,0,0,-59
1537,1100,SUB,,28964,0,0,-4,-90,-90,-14,10,-90,21,18,0,0,0,0,-59
1538,1101,BEQ,,28964,0,0,-4,-90,-90,-14,10,-90,21,18,0,0,0,0,-59
1539,1117,SUB,,28964,0,0,25,-90,-90,-14,10,-90,21,18,0,0,0,0,-59
1540,1118,SH,mem[15] = 10,28964,0,0,25,-90,-90,-14,10,-90,21,18,0,0,0,0,-59
1541,1119,SUB,,28964,69,0,25,-90,-90,-14,10,-90,21,18,0,0,0,0,-59
1542,1120,SH,mem[15] = 10,28964,69,0,25,-90,-90,-14,10,-90,21,18,0,0,0,0,-59
1543,1121,ADD,,28964,69,0,-90,-90,-90,-14,10,-90,21,18,0,0,0,0,-59
1544,1122,SLT,,28964,69,0,-90,-90,-90,-14,10,1,21,18,0,0,0,0,-59
1545,1123,BEQ,,28964,69,0,-90,-90,-90,-14,10,1,21,18,0,0,0,0,-59
1546,1130,SH,mem[15] = 1,28964,69,0,-90,-90,-90,-14,10,1,21,18,0,0,0,0,-59
1547,1131,LH,,28964,69,0,-90,-90,-90,-14,10,1,21,18,0,0,0,0,-59
1548,1132,SUB,,28964,90,0,-90,-90,-90,-14,10,1,21,18,0,0,0,0,-59
1549,1133,LH,,28964,90,0,-90,-90,1,-14,10,1,21,18,0,0,0,0,-59
1550,1134,MUL,,28964,90,0,-90,-90,1,-14,10,1,21,18,0,0,0,0,-59
1551,1135,SH,mem[85] = -90,28964,90,0,-90,-90,1,-14,10,1,21,18,0,0,0,0,-59
1552,1136,LH,,28964,90,0,-90,-90,1,-14,63,1,21,18,0,0,0,0,-59
1553,1137,SLT,,28964,0,0,-90,-90,1,-14,63,1,21,18,0,0,0,0,-59
1554,1138,SLT,,28964,0,0,0,-90,1,-14,63,1,21,18,0,0,0,0,-59
1555,1139,SH,mem[1] = 63,28964,0,0,0,-90,1,-14,63,1,21,18,0,0,0,0,-59
1556,1140,SUB,,28964,0,0,0,-90,1,-14,63,1,21,18,0,0,1,0,-59
1557,1141,BEQ,,28964,0,0,0,-90,1,-14,63,1,21,18,0,0,1,0,-59
1558,1154,BEQ,,28964,0,0,0,-90,1,-14,63,1,21,18,0,0,1,0,-59
1559,1167,SH,mem[15] = -90,28964,0,0,0,-90,1,-14,63,1,21,18,0,0,1,0,-59
1560,1168,BEQ,,28964,0,0,0,-90,1,-14,63,1,21,18,0,0,1,0,-59
1561,1181,SLT,,28964,0,0,0,-90,1,-14,63,1,21,18,0,0,1,0,1
1562,1182,SH,mem[29] = -14,28964,0,0,0,-90,1,-14,63,1,21,18,0,0,1,0,1
1563,1183,SH,mem[14] = 28964,28964,0,0,0,-90,1,-14,63,1,21,18,0,0,1,0,1
1564,1184,ADD,,28964,22,0,0,-90,1,-14,63,1,21,18,0,0,1,0,1
1565,1185,BEQ,,28964,22,0,0,-90,1,-14,63,1,21,18,0,0,1,0,1
1566,1195,SUB,,28964,22,0,0,-90,1,-14,63,1,21,18,0,21,1,0,1
1567,1196,LH,,28964,22,0,0,-90,1,-14,63,1,21,-166,0,21,1,0,1
1568,1197,MUL,,28964,22,0,0,-90,1,-14,63,1,21,-166,0,21,1,0,1
1569,1198,ADD,,28964,22,0,0,-90,1,-14,63,1,21,-166,0,21,1,0,21
1570,1199,MUL,,28964,22,0,0,-90,1,-14,63,1,21,-166,0,0,1,0,21
1571,1200,SUB,,28964,22,0,0,-90,1,0,63,1,21,-166,0,0,1,0,21
1572,1201,MUL,,28964,22,0,0,-90,1,0,63,1,21,-166,0,0,1,0,21
1573,1202,SLT,,28964,22,0,1,-90,1,0,63,1,21,-166,0,0,1,0,21
1574,1203,SH,mem[7] = 1,28964,22,0,1,-90,1,0,63,1,21,-166,0,0,1,0,21
1575,1204,BEQ,,28964,22,0,1,-90,1,0,63,1,21,-166,0,0,1,0,21
1576,1208,SH,mem[16] = 63,28964,22,0,1,-90,1,0,63,1,21,-166,0,0,1,0,21
1577,1209,ADD,,28964,22,0,1,-90,1,0,63,1,21,-166,-89,0,1,0,21
1578,1210,LH,,28964,28964,0,1,-90,1,0,63,1,21,-166,-89,0,1,0,21
1579,1211,SH,mem[11] = 1,28964,28964,0,1,-90,1,0,63,1,21,-166,-89,0,1,0,21
1580,1212,SUB,,28964,28964,0,1,-90,1,0,63,1,21,-166,-89,0,1,110,21
1581,1213,BEQ,,28964,28964,0,1,-90,1,0,63,1,21,-166,-89,0,1,110,21
1582,1226,SH,mem[5] = 28964,28964,28964,0,1,-90,1,0,63,1,21,-166,-89,0,1,110,21
1583,1227,LH,,28964,28964,0,1,-90,1,0,63,1,21,-166,-89,0,1,110,21
1584,1228,MUL,,28964,28964,0,6930,-90,1,0,63,1,21,-166,-89,0,1,110,21
1585,1229,SH,mem[8] = 0,28964,28964,0,6930,-90,1,0,63,1,21,-166,-89,0,1,110,21
1586,1230,SH,mem[14] = 63,28964,28964,0,6930,-90,1,0,63,1,21,-166,-89,0,1,110,21
1587,1231,ADD,,28964,28964,0,6930,-90,1,0,21,1,21,-166,-89,0,1,110,21
1588,1232,MUL,,28964,28964,1,6930,-90,1,0,21,1,21,-166,-89,0,1,110,21
1589,1233,LH,,28964,28964,1,6930,-90,63,0,21,1,21,-166,-89,0,1,110,21
1590,1234,LH,,28964,28964,-166,6930,-90,63,0,21,1,21,-166,-89,0,1,110,21
1591,1235,BEQ,,28964,28964,-166,6930,-90,63,0,21,1,21,-166,-89,0,1,110,21
1592,1236,BEQ,,28964,28964,-166,6930,-90,63,0,21,1,21,-166,-89,0,1,110,21
1593,1237,SUB,,28964,28964,-166,6930,-90,63,0,0,1,21,-166,-89,0,1,110,21
1594,1238,SUB,,28964,28964,-166,6930,-90,63,0,0,-153,21,-166,-89,0,1,110,21
1595,1239,ADD,,28964,28964,-166,6930,-90,63,0,0,-153,21,-166,-89,0,1,110,21
1596,1240,BEQ,,28964,28964,-166,6930,-90,63,0,0,-153,21,-166,-89,0,1,110,21
1597,1243,BEQ,,28964,28964,-166,6930,-90,63,0,0,-153,21,-166,-89,0,1,110,21
1598,1257,LH,,28964,28964,-166,6930,-90,63,0,0,-153,21,-166,16809,0,1,110,21
1599,1258,ADD,,28964,28964,-319,6930,-90,63,0,0,-153,21,-166,16809,0,1,110,21
1600,1259,SH,mem[15] = 28964,28964,28964,-319,6930,-90,63,0,0,-153,21,-166,16809,0,1,110,21
1601,1260,LH,,28964,28964,-319,6930,-90,63,0,0,-153,21,-166,28964,0,1,110,21
1602,1261,LH,,28964,28964,-319,6930,-90,63,0,0,-153,21,-166,28964,16809,1,110,21
1603,1262,BEQ,,28964,28964,-319,6930,-90,63,0,0,-153,21,-166,28964,16809,1,110,21
1604,1263,LH,,28964,28964,-319,6930,0,63,0,0,-153,21,-166,28964,16809,1,110,21
1605,1264,MUL,,28964,28964,-319,6930,0,63,0,0,-153,21,-166,28964,16809,1,110,21
1606,1265,LH,,28964,28964,-319,6930,0,63,0,0,-153,21,-166,28964,-38,1,110,21
1607,1266,LH,,28964,28964,-319,6930,0,63,0,0,-153,21,-166,28964,-38,-15,110,21
1608,1267,SUB,,0,28964,-319,6930,0,63,0,0,-153,21,-166,28964,-38,-15,110,21
1609,1268,MUL,,0,28964,-319,6930,0,63,0,0,-153,21,-166,28964,-38,-15,110,18420
1610,1269,MUL,,0,28964,-319,6930,0,63,0,0,-153,21,-166,28964,-38,-15,110,18420
1611,1270,LH,,0,28964,-7,6930,0,63,0,0,-153,21,-166,28964,-38,-15,110,18420
1612,1271,MUL,,0,28964,-7,6930,0,63,-5416,0,-153,21,-166,28964,-38,-15,110,18420
1613,1272,LH,,0,28964,-7,6930,10,63,-5416,0,-153,21,-166,28964,-38,-15,110,18420
1614,1273,SH,mem[0] = 110,0,28964,-7,6930,10,63,-5416,0,-153,21,-166,28964,-38,-15,110,18420
1615,1274,SLT,,0,28964,-7,6930,10,63,-5416,0,-153,21,-166,28964,-38,-15,1,18420
1616,1275,LH,,0,28964,-7,6930,10,110,-5416,0,-153,21,-166,28964,-38,-15,1,18420
1617,1276,SH,mem[22] = -15,0,28964,-7,6930,10,110,-5416,0,-153,21,-166,28964,-38,-15,1,18420
1618,1277,SH,mem[0] = -38,0,28964,-7,6930,10,110,-5416,0,-153,21,-166,28964,-38,-15,1,18420
1619,1278,SH,mem[15] = -15,0,28964,-7,6930,10,110,-5416,0,-153,21,-166,28964,-38,-15,1,18420
1620,1279,SH,mem[6] = -166,0,28964,-7,6930,10,110,-5416,0,-153,21,-166,28964,-38,-15,1,18420
1621,1280,SLT,,0,28964,-7,6930,10,110,-5416,0,1,21,-166,28964,-38,-15,1,18420
1622,1281,SLT,,0,28964,-7,6930,10,110,-5416,0,1,21,-166,28964,-38,1,1,18420
1623,1282,MUL,,0,28964,-7,6930,10,0,-5416,0,1,21,-166,28964,-38,1,1,18420
1624,1283,SUB,,0,28964,-7,6930,10,0,-5416,0,1,21,-6937,28964,-38,1,1,18420
1625,1284,BEQ,,0,28964,-7,6930,10,0,-5416,0,1,21,-6937,28964,-38,1,1,18420
1626,1285,SH,mem[15] = 21,0,28964,-7,6930,10,0,-5416,0,1,21,-6937,28964,-38,1,1,18420
1627,1286,MUL,,0,1,-7,6930,10,0,-5416,0,1,21,-6937,28964,-38,1,1,18420
1628,1287,BEQ,,0,1,-7,6930,10,0,-5416,0,1,21,-6937,28964,-38,1,1,18420
1629,1288,MUL,,0,1,-7,6930,10,0,-5416,0,1,21,-6937,14458,-38,1,1,18420
1630,1289,SLT,,0,1,-7,6930,10,0,-5416,0,1,21,-6937,14458,-38,1,1,18420
1631,1290,SH,mem[25] = 0,0,1,-7,6930,10,0,-5416,0,1,21,-6937,14458,-38,1,1,18420
1632,1291,MUL,,0,1,-7,6930,10,0,-5416,0,1,0,-6937,14458,-38,1,1,18420
1633,1292,SH,mem[16] = 1,0,1,-7,6930,10,0,-5416,0,1,0,-6937,14458,-38,1,1,18420
1634,1293,SLT,,0,1,-7,6930,10,0,-5416,0,1,0,-6937,14458,1,1,1,18420
1635,1294,SH,mem[16] = 1,0,1,-7,6930,10,0,-5416,0,1,0,-6937,14458,1,1,1,18420
1636,1295,ADD,,0,1,-7,6930,10,0,-5416,0,1,0,-6937,14458,1,1,1,18420
1637,1296,BEQ,,0,1,-7,6930,10,0,-5416,0,1,0,-6937,14458,1,1,1,18420
1638,1305,SH,mem[15] = 0,0,1,-7,6930,10,0,-5416,0,1,0,-6937,14458,1,1,1,18420
1639,1306,LH,,0,1,-7,6930,10,0,-5416,0,1,0,-6937,14458,1,0,1,18420
1640,1307,BEQ,,0,1,-7,6930,10,0,-5416,0,1,0,-6937,14458,1,0,1,18420
1641,1308,SH,mem[5] = 1,0,1,-7,6930,10,0,-5416,0,1,0,-6937,14458,1,0,1,18420
1642,1309,SH,mem[10] = -6937,0,1,-7,6930,10,0,-5416,0,1,0,-6937,14458,1,0,1,18420
1643,1310,SUB,,0,1,-7,6930,10,0,-5416,0,1,0,-6937,0,1,0,1,18420
1644,1311,LH,,0,1,-7,6930,10,0,-5416,1,1,0,-6937,0,1,0,1,18420
1645,1312,SH,mem[15] = 6930,0,1,-7,6930,10,0,-5416,1,1,0,-6937,0,1,0,1,18420
1646,1313,ADD,,0,1,-7,6930,1,0,-5416,1,1,0,-6937,0,1,0,1,18420
1647,1314,LH,,0,1,-7,6930,1,6930,-5416,1,1,0,-6937,0,1,0,1,18420
1648,1315,LH,,0,1,-7,6930,6930,6930,-5416,1,1,0,-6937,0,1,0,1,18420
1649,1316,SH,mem[16] = 6930,0,1,-7,6930,6930,6930,-5416,1,1,0,-6937,0,1,0,1,18420
1650,1317,LH,,0,1,-7,6930,6930,6930,-5416,1,1,0,-6937,0,1,0,1,18420
1651,1318,LH,,0,1,-7,6930,6930,6930,-5416,1,-166,0,-6937,0,1,0,1,18420
1652,1319,SH,mem[11] = 0,0,1,-7,6930,6930,6930,-5416,1,-166,0,-6937,0,1,0,1,18420
1653,1320,SH,mem[5] = 0,0,1,-7,6930,6930,6930,-5416,1,-166,0,-6937,0,1,0,1,18420
1654,1321,LH,,0,1,-7,6930,6930,6930,-5416,1,-166,0,-6937,0,1,0,1,-166
1655,1322,SH,mem[16] = -166,0,1,-7,6930,6930,6930,-5416,1,-166,0,-6937,0,1,0,1,-166
1656,1323,LH,,0,1,-7,6930,6930,6930,-5416,1,-166,6930,-6937,0,1,0,1,-166
1657,1324,SH,mem[16] = 1,0,1,-7,6930,6930,6930,-5416,1,-166,6930,-6937,0,1,0,1,-166
1658,1325,SUB,,0,1,-7,6930,6930,-6929,-5416,1,-166,6930,-6937,0,1,0,1,-166
1659,1326,SUB,,0,1,-7,6930,6930,-6929,-5416,1,-166,6930,-6937,167,1,0,1,-166
1660,1327,SH,mem[178] = 6930,0,1,-7,6930,6930,-6929,-5416,1,-166,6930,-6937,167,1,0,1,-166
1661,1328,SH,mem[167] = 0,0,1,-7,6930,6930,-6929,-5416,1,-166,6930,-6937,167,1,0,1,-166
1662,1329,SLT,,0,1,-7,6930,6930,-6929,-5416,1,-166,6930,1,167,1,0,1,-166
1663,1330,SH,mem[16] = 1,0,1,-7,6930,6930,-6929,-5416,1,-166,6930,1,167,1,0,1,-166
1664,1331,SH,mem[16] = 1,0,1,-7,6930,6930,-6929,-5416,1,-166,6930,1,167,1,0,1,-166
1665,1332,MUL,,0,1,-7,6930,6930,-6929,-5416,1,-166,6930,167,167,1,0,1,-166
1666,1333,SH,mem[2] = 6930,0,1,-7,6930,6930,-6929,-5416,1,-166,6930,167,167,1,0,1,-166
1667,1334,ADD,,0,1,-7,6930,6930,-6929,-5416,1,-166,6930,167,167,1,0,-5582,-166
1668,1335,MUL,,0,1,-7,6930,6930,-6929,-5416,1,-1169,6930,167,167,1,0,-5582,-166
1669,1336,LH,,0,-38,-7,6930,6930,-6929,-5416,1,-1169,6930,167,167,1,0,-5582,-166
1670,1337,ADD,,0,-38,7097,6930,6930,-6929,-5416,1,-1169,6930,167,167,1,0,-5582,-166
1671,1338,SH,mem[1] = -38,0,-38,7097,6930,6930,-6929,-5416,1,-1169,6930,167,167,1,0,-5582,-166
1672,1339,SUB,,0,-38,7097,6930,6930,-6929,-5416,1,-1169,6930,-5749,167,1,0,-5582,-166
1673,1340,SUB,,0,-38,7097,6930,6930,-1347,-5416,1,-1169,6930,-5749,167,1,0,-5582,-166
1674,1341,BEQ,,0,-38,7097,6930,6930,-1347,-5416,1,-1169,6930,-5749,167,1,0,-5582,-166
1675,1342,LH,,0,-38,7097,6930,6930,-1347,-5416,1,-1169,6930,-5749,167,1,0,-5582,-166
1676,1343,LH,,0,-38,7097,6930,1,-1347,-5416,1,-1169,6930,-5749,167,1,0,-5582,-166
1677,1344,LH,,0,-38,7097,6930,1,-1347,-5416,1,-1169,6930,-5749,167,1,0,1,-166
1678,1345,LH,,0,-38,7097,6930,1,-1347,-5416,1,47,6930,-5749,167,1,0,1,-166
1679,1346,LH,,0,-38,7097,6930,1,-1347,-5416,1,47,6930,-5749,-7,1,0,1,-166
1680,1347,LH,,0,-38,7097,6930,0,-1347,-5416,1,47,6930,-5749,-7,1,0,1,-166
1681,1348,SH,mem[13] = 6930,0,-38,7097,6930,0,-1347,-5416,1,47,6930,-5749,-7,1,0,1,-166
1682,1349,SH,mem[16] = -166,0,-38,7097,6930,0,-1347,-5416,1,47,6930,-5749,-7,1,0,1,-166
1683,1350,SLT,,0,-38,7097,6930,0,0,-5416,1,47,6930,-5749,-7,1,0,1,-166
1684,1351,SUB,,0,-38,7097,6930,0,0,-5416,1,47,6930,-5749,-47,1,0,1,-166
1685,1352,ADD,,0,-38,7097,-5702,0,0,-5416,1,47,6930,-5749,-47,1,0,1,-166
1686,1353,BEQ,,0,-38,7097,-5702,0,0,-5416,1,47,6930,-5749,-47,1,0,1,-166
1687,1354,LH,,0,-38,7097,-5702,0,0,-5416,1,47,6930,-5749,-47,1,0,6930,-166
1688,1355,BEQ,,0,-38,7097,-5702,0,0,-5416,1,47,6930,-5749,-47,1,0,6930,-166
1689,1356,SLT,,0,1,7097,-5702,0,0,-5416,1,47,6930,-5749,-47,1,0,6930,-166
1690,1357,SH,mem[16] = -5749,0,1,7097,-5702,0,0,-5416,1,47,6930,-5749,-47,1,0,6930,-166
1691,1358,LH,,0,1,7097,-5702,0,-166,-5416,1,47,6930,-5749,-47,1,0,6930,-166
1692,1359,SH,mem[9] = -5416,0,1,7097,-5702,0,-166,-5416,1,47,6930,-5749,-47,1,0,6930,-166
1693,1360,LH,,0,1,7097,-5702,0,-166,-5416,1,47,6930,-5749,-47,1,0,6930,-86
1694,1361,LH,,0,0,7097,-5702,0,-166,-5416,1,47,6930,-5749,-47,1,0,6930,-86
1695,1362,MUL,,0,0,7097,-5702,0,-166,-5416,1,47,6930,-5749,-47,1,0,6930,0
1696,1363,LH,,0,0,7097,-5702,0,-90,-5416,1,47,6930,-5749,-47,1,0,6930,0
1697,1364,MUL,,0,0,7097,-5702,0,-90,-5416,1,47,6930,-7592,-47,1,0,6930,0
1698,1365,LH,,0,0,0,-5702,0,-90,-5416,1,47,6930,-7592,-47,1,0,6930,0
1699,1366,SH,mem[1] = 1,0,0,0,-5702,0,-90,-5416,1,47,6930,-7592,-47,1,0,6930,0
1700,1367,SH,mem[15] = 6930,0,0,0,-5702,0,-90,-5416,1,47,6930,-7592,-47,1,0,6930,0
1701,1368,LH,,0,0,0,-5702,0,-90,-5416,1,47,6930,-7592,-47,1,1,6930,0
1702,1369,SH,mem[16] = 0,0,0,0,-5702,0,-90,-5416,1,47,6930,-7592,-47,1,1,6930,0
1703,1370,LH,,0,6930,0,-5702,0,-90,-5416,1,47,6930,-7592,-47,1,1,6930,0
1704,1371,LH,,0,6930,0,-5702,0,-90,-5416,1,47,6930,-7592,-47,1,1,6930,6930
1705,1372,MUL,,0,6930,0,-5702,0,-90,-5416,1,47,6930,-7592,-47,-27072,1,6930,6930
1706,1373,LH,,0,6930,0,-5702,0,-90,-5416,1,47,6930,-38,-47,-27072,1,6930,6930
1707,1374,MUL,,0,6930,0,-5702,0,-90,-5416,1,47,6930,-38,-47,-27072,-12988,6930,6930
1708,1375,LH,,0,6930,0,-5702,0,-90,-5416,1,47,6930,-38,-47,-27072,6930,6930,6930
1709,1376,SUB,,0,6930,0,-5702,0,-90,-5416,1,47,6930,-38,-47,-12346,6930,6930,6930
1710,1377,MUL,,0,6930,0,-5702,-2972,-90,-5416,1,47,6930,-38,-47,-12346,6930,6930,6930
1711,1378,ADD,,0,3958,0,-5702,-2972,-90,-5416,1,47,6930,-38,-47,-12346,6930,6930,6930
1712,1379,SH,mem[15] = -12346,0,3958,0,-5702,-2972,-90,-5416,1,47,6930,-38,-47,-12346,6930,6930,6930
1713,1380,BEQ,,0,3958,0,-5702,-2972,-90,-5416,1,47,6930,-38,-47,-12346,6930,6930,6930
1714,1393,SH,mem[15] = -90,0,3958,0,-5702,-2972,-90,-5416,1,47,6930,-38,-47,-12346,6930,6930,6930
1715,1394,SH,mem[15] = 6930,0,3958,0,-5702,-2972,-90,-5416,1,47,6930,-38,-47,-12346,6930,6930,6930
1716,1395,MUL,,0,3958,0,-5702,-2972,-90,-12988,1,47,6930,-38,-47,-12346,6930,6930,6930
1717,1396,LH,,0,3958,0,-5702,-2972,-90,-12988,1,47,6930,-38,-54,-12346,6930,6930,6930
1718,1397,SH,mem[15] = 6930,0,3958,0,-5702,-2972,-90,-12988,1,47,6930,-38,-54,-12346,6930,6930,6930
1719,1398,LH,,0,3958,0,-5702,-2972,-90,-5416,1,47,6930,-38,-54,-12346,6930,6930,6930
1720,1399,SH,mem[5] = 1,0,3958,0,-5702,-2972,-90,-5416,1,47,6930,-38,-54,-12346,6930,6930,6930
1721,1400,LH,,0,3958,0,-5702,-2972,-90,-5416,1,47,0,-38,-54,-12346,6930,6930,6930
1722,1401,MUL,,0,3958,0,-5702,-19772,-90,-5416,1,47,0,-38,-54,-12346,6930,6930,6930
1723,1402,BEQ,,0,3958,0,-5702,-19772,-90,-5416,1,47,0,-38,-54,-12346,6930,6930,6930
1724,1412,LH,,0,3958,0,-5702,6930,-90,-5416,1,47,0,-38,-54,-12346,6930,6930,6930
1725,1413,BEQ,,0,3958,0,-5702,6930,-90,-5416,1,47,0,-38,-54,-12346,6930,6930,6930
1726,1419,BEQ,,0,3958,0,-5702,6930,-90,-5416,1,47,0,-38,-54,-12346,6930,6930,6930
1727,1428,SH,mem[9] = 0,0,3958,0,-5702,6930,-90,-5416,1,47,0,-38,-54,-12346,6930,6930,6930
1728,1429,MUL,,0,2916,0,-5702,6930,-90,-5416,1,47,0,-38,-54,-12346,6930,6930,6930
1729,1430,BEQ,,0,2916,0,-5702,6930,-90,-5416,1,47,0,-38,-54,-12346,6930,6930,6930
1730,1431,SUB,,0,2916,0,-5702,6930,-90,-5416,1,47,0,-38,12346,-12346,6930,6930,6930
1731,1432,ADD,,0,2916,0,-5702,6930,-90,-5416,-2500,47,0,-38,12346,-12346,6930,6930,6930
1732,1433,LH,,0,2916,0,-5702,6930,-90,-5416,-2500,47,0,56,12346,-12346,6930,6930,6930
1733,1434,SH,mem[15] = -2500,0,2916,0,-5702,6930,-90,-5416,-2500,47,0,56,12346,-12346,6930,6930,6930
1734,1435,SH,mem[15] = 6930,0,2916,0,-5702,6930,-90,-5416,-2500,47,0,56,12346,-12346,6930,6930,6930
1735,1436,SLT,,0,2916,0,-5702,0,-90,-5416,-2500,47,0,56,12346,-12346,6930,6930,6930
1736,1437,SH,mem[15] = 0,0,2916,0,-5702,0,-90,-5416,-2500,47,0,56,12346,-12346,6930,6930,6930
1737,1438,SLT,,0,2916,0,-5702,0,-90,-5416,0,47,0,56,12346,-12346,6930,6930,6930
1738,1439,SUB,,0,2916,0,-5702,-12402,-90,-5416,0,47,0,56,12346,-12346,6930,6930,6930
1739,1440,ADD,,0,2916,0,-5702,-12402,-90,-9430,0,47,0,56,12346,-12346,6930,6930,6930
